catch_ratio,created_at,id,is_parent,mission_number,notes,parent_catch,parent_catch_id,relative_abundance_category,relative_abundance_category_id,set_number,species,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid,specimen_count,unweighed_baskets
,2023-08-05 20:41:09 UTC,7058,No,TEL-2023-010,,,,,,233,Sea Stars unidentified (Leptasterias sp.),123222,6114,Sea Stars unidentified (Leptasterias sp.),Étoiles de mer non-spécifié (Leptasterias sp.),Leptasterias sp.,80573683-c9c4-45e1-a217-ba91c89aa5cf,3,
,2023-08-05 20:36:02 UTC,7050,No,TEL-2023-010,,,,,,233,PURPLE SUNSTAR,124160,6121,PURPLE SUNSTAR,Soleil de mer pourpre,Solaster endeca,d63a8334-11cc-4883-af7c-192899509d06,1,
,2023-08-05 20:36:19 UTC,7051,No,TEL-2023-010,,,,,,233,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,9,
,2023-08-05 20:33:34 UTC,7043,No,TEL-2023-010,,,,,,233,SARSI,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17,17,
,2023-08-05 20:30:44 UTC,7039,No,TEL-2023-010,,,,,,233,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,37,
,2023-08-05 20:29:38 UTC,7035,No,TEL-2023-010,,,,,,233,SEA CUCUMBER  COMMON,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754,243,
,2023-08-05 20:32:43 UTC,7040,No,TEL-2023-010,,,,,,233,Atlantic tube anemone,283816,8320,Atlantic tube anemone,Pachycerianthus borealis,Pachycerianthus borealis,74a9f0df-8219-457e-8002-baad7071a479,1,
,2023-08-05 20:40:30 UTC,7057,No,TEL-2023-010,,,,,,233,Soft corals (Nephtheidae),146762,8386,Soft corals (Nephtheidae),Coraux mous (Nephtheidae),Nephtheidae,2f998a1f-dbe1-11ec-bdaf-a08cfde36583,2,
,2023-08-05 20:32:52 UTC,7041,No,TEL-2023-010,,,,,,233,JELLYFISHES,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770,3,
,2023-08-05 22:07:31 UTC,7068,No,TEL-2023-010,,,,,,234,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-08-05 22:07:50 UTC,7069,No,TEL-2023-010,,,,,,234,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-08-05 22:12:19 UTC,7078,No,TEL-2023-010,,,,,,234,THORNY SKATE,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd,,
,2023-08-05 22:05:58 UTC,7064,No,TEL-2023-010,,,,,,234,BUCCINIDAE/WHELK EGGS,,1510,BUCCINIDAE/WHELK EGGS,,,197dd5df-2495-4cbf-b77c-393d70afa312,,
,2023-08-05 22:16:26 UTC,7084,No,TEL-2023-010,,,,,,234,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,160,
,2023-08-05 22:14:04 UTC,7080,No,TEL-2023-010,,,,,,234,Arctic Lyre Crab/Lesser toad crab,107323,2521,Arctic Lyre Crab/Lesser toad crab,Crabe lyre (arctique),Hyas coarctatus,49122567-60f1-43fb-9c29-dff4f32fcba4,,
,2023-08-05 22:05:34 UTC,7063,No,TEL-2023-010,,,,,,234,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-08-05 22:14:18 UTC,7081,No,TEL-2023-010,,,,,,234,TOAD CRAB,107322,2527,TOAD CRAB,Crabe lyre (araignée),Hyas araneus,2e3c0a17-1a85-408d-adcd-948333d819f0,,
,2023-08-05 22:10:46 UTC,7075,No,TEL-2023-010,,,,,,234,Hairy hermit crab,158402,2568,Hairy hermit crab,Bernard l'hermite chevelu,Pagurus arcuatus,34091d4b-e749-4150-ad42-40d32953b24d,3,
,2023-08-05 22:16:42 UTC,7085,No,TEL-2023-010,,,,,,234,NORTHERN KRILL,110690,2611,NORTHERN KRILL,Krill norvégien,Meganyctiphanes norvegica,38e44e47-d727-46ce-9d86-19d72b2c8e56,1,
,2023-08-05 22:14:31 UTC,7082,No,TEL-2023-010,,,,,,234,BRISTLE WORMS,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38,1,
,2023-08-05 22:19:52 UTC,7088,No,TEL-2023-010,,,,,,234,WHELKS,137701,4210,WHELKS,Buccins non-spécifié (Buccinum sp.),Buccinum sp.,4f804a57-167d-4ab3-8986-83f4a1ee4683,55,
,2023-08-05 22:07:17 UTC,7067,No,TEL-2023-010,,,,,,234,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,1,
,2023-08-05 22:09:32 UTC,7074,No,TEL-2023-010,,,,,,234,Sea Stars unidentified (Leptasterias sp.),123222,6114,Sea Stars unidentified (Leptasterias sp.),Étoiles de mer non-spécifié (Leptasterias sp.),Leptasterias sp.,80573683-c9c4-45e1-a217-ba91c89aa5cf,2,
,2023-08-05 22:07:01 UTC,7066,No,TEL-2023-010,,,,,,234,Cushion Star (H. phrygiana),124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086,1,
,2023-08-05 22:09:18 UTC,7073,No,TEL-2023-010,,,,,,234,PURPLE SUNSTAR,124160,6121,PURPLE SUNSTAR,Soleil de mer pourpre,Solaster endeca,d63a8334-11cc-4883-af7c-192899509d06,2,
,2023-08-05 22:09:02 UTC,7072,No,TEL-2023-010,,,,,,234,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,4,
,2023-08-05 22:13:38 UTC,7079,No,TEL-2023-010,,,,,,234,DAISY,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e,1,
,2023-08-05 22:14:58 UTC,7083,No,TEL-2023-010,,,,,,234,SARSI,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17,1,
,2023-08-05 22:08:02 UTC,7070,No,TEL-2023-010,,,,,,234,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,3,
,2023-08-05 22:08:16 UTC,7071,No,TEL-2023-010,,,,,,234,SAND DOLLARS,123100,6500,SAND DOLLARS,Clypeasteroida non-spécifié,Clypeasteroida (o.),bc8ef9c5-44a0-4b14-b044-c17991fcdb37,43,
,2023-08-05 22:06:41 UTC,7065,No,TEL-2023-010,,,,,,234,SEA CUCUMBER  COMMON,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754,3,
,2023-08-05 22:19:37 UTC,7087,No,TEL-2023-010,,,,,,234,Sea Anemone (Actiniidae),100653,8209,Sea Anemone (Actiniidae),Anémone de mer (Actiniidae),Actiniidae,722737d1-9075-11ec-8fd9-a08cfde36583,8,
,2023-08-05 22:11:09 UTC,7076,No,TEL-2023-010,,,,,,234,JELLYFISHES,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770,1,
,2023-08-05 22:11:24 UTC,7077,No,TEL-2023-010,,,,,,234,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,9991,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,,1ba6f374-ec91-410b-bceb-296f503edc78,,
,2023-08-06 02:03:20 UTC,7090,No,TEL-2023-010,,,,,,235,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-08-06 02:05:18 UTC,7098,No,TEL-2023-010,,,,,,235,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-08-06 02:04:06 UTC,7095,No,TEL-2023-010,,,,,,235,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-08-06 02:03:45 UTC,7092,No,TEL-2023-010,,,,,,235,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-08-06 02:03:53 UTC,7093,No,TEL-2023-010,,,,,,235,YELLOWTAIL FLOUNDER; LIMANDA,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b,,
,2023-08-06 02:03:14 UTC,7089,No,TEL-2023-010,,,,,,235,THORNY SKATE,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd,,
,2023-08-06 02:04:00 UTC,7094,No,TEL-2023-010,,,,,,235,SMOOTH SKATE,158554,202,SMOOTH SKATE,Raie lisse (à queue de velours),Malacoraja senta,21266650-58f7-4d8b-b96c-d40ee2436677,,
,2023-08-06 02:03:37 UTC,7091,No,TEL-2023-010,,,,,,235,LONGHORN SCULPIN,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa,,
,2023-08-06 02:12:36 UTC,7108,No,TEL-2023-010,,,,,,235,OCEAN POUT,159267,640,OCEAN POUT,Loquette d'Amérique,Zoarces americanus,c7c8eaa5-b522-4315-8cca-3065928f135e,,
,2023-08-06 02:12:21 UTC,7107,No,TEL-2023-010,,,,,,235,RAJA/SKATE EGGS,,1224,RAJA/SKATE EGGS,,,cf08cade-9980-4c39-8369-07cd3c74d7b2,1,
,2023-08-06 02:11:48 UTC,7105,No,TEL-2023-010,,,,,,235,Sea Potato (B. ovifera),103815,1812,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,7224ae84-9075-11ec-8fd9-a08cfde36583,1,
,2023-08-06 02:07:29 UTC,7099,No,TEL-2023-010,,,,,,235,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,7,
,2023-08-06 02:08:36 UTC,7102,No,TEL-2023-010,,,,,,235,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-08-06 02:14:24 UTC,7109,No,TEL-2023-010,,,,,,235,COMMON MUSSELS,140480,4331,COMMON MUSSELS,Moule bleue,Mytilus edulis,b3a686d7-4f5a-4259-b96a-9c3a178d1025,1,
,2023-08-06 02:12:02 UTC,7106,No,TEL-2023-010,,,,,,235,Cushion Star (H. phrygiana),124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086,1,
,2023-08-06 02:07:59 UTC,7101,No,TEL-2023-010,,,,,,235,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,2,
,2023-08-06 02:10:26 UTC,7104,No,TEL-2023-010,,,,,,235,Astropecten americanus,158490,6136,Astropecten americanus,,Astropecten americanus,9eb8b50e-6a91-482c-a032-7f00d3c155ab,103,
,2023-08-06 02:05:10 UTC,7097,No,TEL-2023-010,,,,,,235,SAND DOLLARS,123100,6500,SAND DOLLARS,Clypeasteroida non-spécifié,Clypeasteroida (o.),bc8ef9c5-44a0-4b14-b044-c17991fcdb37,1,
,2023-08-06 02:04:20 UTC,7096,No,TEL-2023-010,,,,,,235,Atlantic tube anemone,283816,8320,Atlantic tube anemone,Pachycerianthus borealis,Pachycerianthus borealis,74a9f0df-8219-457e-8002-baad7071a479,37,
,2023-08-06 02:10:07 UTC,7103,No,TEL-2023-010,,,,,,235,Northern scarlet star,124085,8346,Northern scarlet star,Étoile de mer (P. parelii),Pseudarchaster parelii,d7840bb0-107c-4a43-ab7c-c1a18aa9ee06,1,
,2023-08-06 02:07:48 UTC,7100,No,TEL-2023-010,,,,,,235,SPONGES,558,8600,SPONGES,Éponges non-spécifié (Porifera),Porifera,858f3ad6-aa57-4ad2-80ee-710fc5683ade,,
,2023-08-06 07:17:08 UTC,7113,No,TEL-2023-010,,,,,,236,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-08-06 07:16:26 UTC,7110,No,TEL-2023-010,,,,,,236,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-08-06 07:19:00 UTC,7123,No,TEL-2023-010,,,,,,236,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-08-06 07:17:00 UTC,7112,No,TEL-2023-010,,,,,,236,YELLOWTAIL FLOUNDER; LIMANDA,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b,,
,2023-08-06 07:18:49 UTC,7122,No,TEL-2023-010,,,,,,236,LONGHORN SCULPIN,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa,,
,2023-08-06 07:24:26 UTC,7128,No,TEL-2023-010,,,,,,236,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-08-06 07:18:30 UTC,7121,No,TEL-2023-010,,,,,,236,Sea Potato (B. ovifera),103815,1812,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,7224ae84-9075-11ec-8fd9-a08cfde36583,1,
,2023-08-06 07:27:43 UTC,7133,No,TEL-2023-010,,,,,,236,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,186,
,2023-08-06 07:25:08 UTC,7129,No,TEL-2023-010,,,,,,236,Arctic argid,107550,2411,Arctic argid,Crevette verte,Argis dentata,6dc53f79-24fd-4bf5-8aca-cd28d728a53f,1,
,2023-08-06 07:25:52 UTC,7130,No,TEL-2023-010,,,,,,236,Sevenspine bay shrimp,158355,2417,Sevenspine bay shrimp,Crevette grise,Crangon septemspinosa,c184ad6b-92d0-45a8-a80c-17a44235221c,2,
,2023-08-06 07:18:06 UTC,7118,No,TEL-2023-010,,,,,,236,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-08-06 07:18:00 UTC,7117,No,TEL-2023-010,,,,,,236,ATLANTIC ROCK CRAB,158057,2513,ATLANTIC ROCK CRAB,Crabe commun,Cancer irroratus,4574f6e8-f64f-4392-b7a5-acb3d572fa19,,
,2023-08-06 07:17:44 UTC,7115,No,TEL-2023-010,,,,,,236,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-08-06 07:16:48 UTC,7111,No,TEL-2023-010,,,,,,236,AMERICAN LOBSTER,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2,,
,2023-08-06 07:29:32 UTC,7134,No,TEL-2023-010,,,,,,236,KRILL SHRIMP,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21,72,
,2023-08-06 07:18:12 UTC,7119,No,TEL-2023-010,,,,,,236,PARATHEMISTO,101800,2809,PARATHEMISTO,Hypéride non-spécifié (Themisto sp.),Themisto sp.,2f9d58db-dbe1-11ec-bdaf-a08cfde36583,6,
,2023-08-06 07:27:09 UTC,7132,No,TEL-2023-010,,,,,,236,SEA SCALLOP,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08,,
,2023-08-06 07:17:41 UTC,7114,No,TEL-2023-010,,,,,,236,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-08-06 07:17:59 UTC,7116,No,TEL-2023-010,,,,,,236,OCTOPUS,11718,4521,OCTOPUS,Pieuvre non-spécifié,Octopoda (o.),9379c9c5-9f91-46c3-89ef-aedcf996c1f6,1,
,2023-08-06 07:23:21 UTC,7126,No,TEL-2023-010,Probably astropecten americanus but no buttons??,,,,,236,"Sea Stars, Starfish unidentified (Asteroidea)",123080,6100,"Sea Stars, Starfish unidentified (Asteroidea)",Étoiles de mer non-spécifié (Asteroidea),Asteroidea (c.),b50fd324-dc3a-43c9-8e1a-42fce69ed38c,13,
,2023-08-06 07:20:31 UTC,7125,No,TEL-2023-010,,,,,,236,Sea Stars unidentified (Leptasterias sp.),123222,6114,Sea Stars unidentified (Leptasterias sp.),Étoiles de mer non-spécifié (Leptasterias sp.),Leptasterias sp.,80573683-c9c4-45e1-a217-ba91c89aa5cf,2,
,2023-08-06 07:24:15 UTC,7127,No,TEL-2023-010,,,,,,236,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,1,
,2023-08-06 07:19:05 UTC,7124,No,TEL-2023-010,,,,,,236,DAISY,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e,1,
,2023-08-06 07:26:13 UTC,7131,No,TEL-2023-010,,,,,,236,SARSI,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17,1,
,2023-08-06 07:18:25 UTC,7120,No,TEL-2023-010,,,,,,236,SEA CUCUMBER  COMMON,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754,14,
,2023-08-06 10:04:08 UTC,7146,No,TEL-2023-010,,,,,,237,MAILED SCULPIN,127205,304,MAILED SCULPIN,Faux-trigle armé,Triglops murrayi,7d5eb118-a928-4d48-aca5-47e531018eeb,,
,2023-08-06 10:03:42 UTC,7145,No,TEL-2023-010,,,,,,237,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,17,
,2023-08-06 09:59:07 UTC,7138,No,TEL-2023-010,,,,,,237,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-08-06 09:58:50 UTC,7135,No,TEL-2023-010,,,,,,237,ATLANTIC ROCK CRAB,158057,2513,ATLANTIC ROCK CRAB,Crabe commun,Cancer irroratus,4574f6e8-f64f-4392-b7a5-acb3d572fa19,,
,2023-08-06 10:06:14 UTC,7149,No,TEL-2023-010,,,,,,237,Arctic Lyre Crab/Lesser toad crab,107323,2521,Arctic Lyre Crab/Lesser toad crab,Crabe lyre (arctique),Hyas coarctatus,49122567-60f1-43fb-9c29-dff4f32fcba4,,
,2023-08-06 09:59:00 UTC,7136,No,TEL-2023-010,,,,,,237,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-08-06 10:02:28 UTC,7143,No,TEL-2023-010,,,,,,237,TOAD CRAB,107322,2527,TOAD CRAB,Crabe lyre (araignée),Hyas araneus,2e3c0a17-1a85-408d-adcd-948333d819f0,,
,2023-08-06 10:03:10 UTC,7144,No,TEL-2023-010,,,,,,237,KRILL SHRIMP,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21,16,
,2023-08-06 10:07:14 UTC,7151,No,TEL-2023-010,,,,,,237,OCEAN QUAHAUG,138802,4304,OCEAN QUAHAUG,Quahog nordique,Arctica islandica,12160f50-f27a-4304-9310-de70ef07dc01,1,
,2023-08-06 10:00:57 UTC,7141,No,TEL-2023-010,,,,,,237,SEA SCALLOP,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08,,
,2023-08-06 09:59:06 UTC,7137,No,TEL-2023-010,,,,,,237,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-08-06 10:06:28 UTC,7150,No,TEL-2023-010,,,,,,237,"Sea Stars, Starfish unidentified (Asteroidea)",123080,6100,"Sea Stars, Starfish unidentified (Asteroidea)",Étoiles de mer non-spécifié (Asteroidea),Asteroidea (c.),b50fd324-dc3a-43c9-8e1a-42fce69ed38c,1,
,2023-08-06 09:59:41 UTC,7140,No,TEL-2023-010,,,,,,237,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,230,
,2023-08-06 10:05:45 UTC,7148,No,TEL-2023-010,,,,,,237,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,1,
,2023-08-06 10:05:22 UTC,7147,No,TEL-2023-010,,,,,,237,DAISY,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e,1,
,2023-08-06 09:59:15 UTC,7139,No,TEL-2023-010,,,,,,237,SEA CUCUMBER  COMMON,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754,9,
,2023-08-06 10:01:30 UTC,7142,No,TEL-2023-010,,,,,,237,FIG SPONGE,134285,8613,FIG SPONGE,Éponge figuier,Suberites ficus,4fd4ff67-c6b1-462b-a860-6ed9c2839ea8,18,
,2023-08-06 12:09:59 UTC,7157,No,TEL-2023-010,,,,,,238,WINTER FLOUNDER,158885,43,WINTER FLOUNDER,Plie rouge,Pseudopleuronectes americanus,b0575f0d-61af-4a70-b7e2-2985f815e323,,
,2023-08-06 12:10:09 UTC,7159,No,TEL-2023-010,,,,,,238,LONGHORN SCULPIN,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa,,
,2023-08-06 12:14:10 UTC,7168,No,TEL-2023-010,,,,,,238,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-08-06 12:13:36 UTC,7166,No,TEL-2023-010,,,,,,238,BRYOZOANS,146142,1900,BRYOZOANS,Bryozoaire non-spécifié (Bryozoa),Bryozoa (p.),adc62ca7-9b36-47df-b9a6-6297045978fc,,
,2023-08-06 12:10:50 UTC,7161,No,TEL-2023-010,,,,,,238,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,18,
,2023-08-06 12:09:41 UTC,7155,No,TEL-2023-010,,,,,,238,Sevenspine bay shrimp,158355,2417,Sevenspine bay shrimp,Crevette grise,Crangon septemspinosa,c184ad6b-92d0-45a8-a80c-17a44235221c,13,
,2023-08-06 12:09:44 UTC,7156,No,TEL-2023-010,,,,,,238,ATLANTIC ROCK CRAB,158057,2513,ATLANTIC ROCK CRAB,Crabe commun,Cancer irroratus,4574f6e8-f64f-4392-b7a5-acb3d572fa19,,
,2023-08-06 12:09:22 UTC,7153,No,TEL-2023-010,,,,,,238,KRILL SHRIMP,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21,4,
,2023-08-06 12:13:04 UTC,7165,No,TEL-2023-010,,,,,,238,NORTHERN MOONSNAIL,160315,4221,NORTHERN MOONSNAIL,Natice de l'Atlantique ou héros,Euspira heros,d7939eca-4bb4-4d25-a589-6292ee9d4961,1,
,2023-08-06 12:10:07 UTC,7158,No,TEL-2023-010,,,,,,238,BANK CLAM,140102,4312,BANK CLAM,Couteau de banks (pitot),Cyrtodaria siliqua,cc0d0342-5156-4500-b5e6-052a052f060a,1,
,2023-08-06 12:13:48 UTC,7167,No,TEL-2023-010,,,,,,238,SEA SLUGS,1762,4400,SEA SLUGS,Nudibranche non-spécifié (Nudibranchia),Nudibranchia (o.),bfe7d655-3bfa-4783-95cf-d9d1921f8ac5,2,
,2023-08-06 12:09:29 UTC,7154,No,TEL-2023-010,,,,,,238,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,60,
,2023-08-06 12:12:20 UTC,7164,No,TEL-2023-010,,,,,,238,Common sand dollar,158062,6511,Common sand dollar,Dollar de sable,Echinarachnius parma,e08e5782-b39b-4cfa-bf5b-93bad00c103d,31,
,2023-08-06 12:10:23 UTC,7160,No,TEL-2023-010,,,,,,238,SEA CUCUMBER  COMMON,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754,2,
,2023-08-06 12:11:27 UTC,7162,No,TEL-2023-010,,,,,,238,Anthozoan unidentified,1292,8332,Anthozoan unidentified,Anthozoaires non-spécifié,Anthozoa (c.),5cc2c93a-5130-40a9-b3b3-041ff8a6baa1,2,
,2023-08-06 12:09:03 UTC,7152,No,TEL-2023-010,,,,,,238,FIG SPONGE,134285,8613,FIG SPONGE,Éponge figuier,Suberites ficus,4fd4ff67-c6b1-462b-a860-6ed9c2839ea8,85,
,2023-08-06 12:11:53 UTC,7163,No,TEL-2023-010,,,,,,238,BLADDER WRACK,145548,9327,BLADDER WRACK,NA,Fucus vesiculosus,6afa2335-fa8d-11ec-a081-a08cfde36583,1,
