9a69c15286be6cf8cc37822bff6f917d	gi|1804583978|gb|MN746374.1|	96.721	3.51e-47	122	Puccinia striiformis f. sp. tritici	rust fungi	Puccinia striiformis f. sp. tritici
7df3d8ac4c9e6d954c46675ce01fbecb	gi|56787907|gb|AY691825.1|	98.400	2.69e-53	125	Sorex cinereus	insectivores	cinereus shrew
d19aa89b9489d60383d81c1c3e8386ec	gi|1796202349|gb|MK644928.1|	100.000	1.24e-56	125	Alces alces	even-toed ungulates	Eurasian elk
b336a91423ab24fddf2e38340c35c295	gi|1391899275|gb|MH198023.1|	99.200	5.79e-55	125	Phoca groenlandica	carnivores	harp seal
dd0a3ebc86ec2d658d9ba420d6ee3e77	gi|1693289925|ref|NC_042734.1|	98.400	2.69e-53	125	Blarina brevicauda	insectivores	short-tailed shrew
1a569e91b7e26259317353207e7910fa	gi|2323024347|emb|OX344705.1|	100.000	1.24e-56	125	Bos taurus	even-toed ungulates	cattle
b98f0cbb173e4c303be4eb4601809fa7	gi|2158464741|gb|MZ901385.1|	100.000	1.24e-56	125	Bos taurus	even-toed ungulates	cattle
afaf8b92baf9499289266e520c1c2f5f	gi|1802566591|gb|MN714195.1|	100.000	1.24e-56	125	Bos taurus	even-toed ungulates	cattle
060bb590a957eb9ccaa6df0601cf9070	gi|1253558257|ref|NG_009191.3|	100.000	1.24e-56	125	Homo sapiens	primates	human
fdcb930aeb23ecfd2c85455cf1475c3a	gi|1125813751|ref|NC_032375.1|	99.200	5.79e-55	125	Tamias striatus	rodents	eastern chipmunk
3b4c3dfe1e4db46d6fac1f65d93ccb23	gi|1104678424|gb|KX754488.1|	99.200	2.08e-54	125	Condylura cristata	insectivores	star-nosed mole
493370e18597737aece3a83d1634d06f	gi|751871235|gb|KM612278.1|	100.000	1.24e-56	125	Odocoileus virginianus	even-toed ungulates	white-tailed deer
f18468784e4a9a4fa73f6d9c21f825e7	gi|2452624899|ref|NC_071788.1|	100.000	1.24e-56	125	Lontra canadensis	carnivores	Northern American river otter
777cfb2de29291817ab6dcdb1498cc63	gi|29653177|gb|AY227555.1|	100.000	1.24e-56	125	Tamiasciurus hudsonicus	rodents	American red squirrel
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	99.200	2.08e-54	125	Felis catus	carnivores	domestic cat
072b3ed6d35f2403f26c6c586c850feb	gi|1848010743|dbj|AP023162.1|	98.400	9.69e-53	125	Felis catus	carnivores	domestic cat
c352d836a9d39e45d337bd458de62928	gi|1828350059|gb|CP050569.1|	100.000	1.24e-56	125	Canis lupus familiaris	carnivores	dog
ff80c95cdd73800d5ae736d6a655eb0e	gi|1367973882|gb|MG762991.1|	100.000	1.24e-56	125	Tursiops truncatus	whales & dolphins	common bottlenose dolphin
3de3a10e88966ac319195efc042ced93	gi|2587935143|ref|NC_083094.1|	100.000	1.24e-56	125	Lagenorhynchus albirostris	whales & dolphins	white-beaked dolphin
61ec6c37934a2b2b136a07ee2ebde840	gi|2227918468|gb|MT874476.1|	100.000	1.24e-56	125	Phocoena phocoena	whales & dolphins	harbor porpoise
ae6ba1b094283beedd41d82853266de2	gi|2227918468|gb|MT874476.1|	99.200	5.79e-55	125	Phocoena phocoena	whales & dolphins	harbor porpoise
17fee2815b65f7dd7b969afd13972872	gi|2259389090|emb|OW836369.1|	85.542	1.03e-12	83	uncultured fungus	fungi	uncultured fungus
340cccb7d8d32bf4aeefcc18b0eebdd0	gi|2241131017|gb|ON561272.1|	87.719	1.34e-06	57	Trachelomonas intermedia var. spinalosa	euglenoids	Trachelomonas intermedia var. spinalosa
44000d0afa9c60257c2e684d8f10ee1a	gi|2259493234|emb|OW836164.1|	88.618	3.58e-32	123	uncultured fungus	fungi	uncultured fungus
f9f3528cc305f1835b629ded7fee9d0b	gi|2259493234|emb|OW836164.1|	89.431	7.70e-34	123	uncultured fungus	fungi	uncultured fungus
b90ab72c15c3aae8ed73f4cf7acd3918	gi|336111217|gb|JF488670.1|	96.800	5.83e-50	125	eukaryote SCGC AAA074-E07	eukaryotes	eukaryote SCGC AAA074-E07
ada346ee4226c161698b4510b315cbe6	gi|336111217|gb|JF488670.1|	96.000	2.71e-48	125	eukaryote SCGC AAA074-E07	eukaryotes	eukaryote SCGC AAA074-E07
932a3efaaa22414aa1578d578c8df978	gi|815075240|emb|LN735314.2|	95.122	1.63e-45	123	Testudodinium testudo	dinoflagellates	Testudodinium testudo
45820831253a663ead5496b46e0d8287	gi|2259143938|emb|OW835519.1|	98.276	1.02e-17	58	uncultured fungus	fungi	uncultured fungus
68140d88b78f23216e53da71c5f67ad1	gi|5802854|gb|AF170721.1|	86.458	2.83e-18	96	Thorea violacea	red algae	Thorea violacea
b8a590d0bd128e0eb11427a9b9aab65e	gi|2259143938|emb|OW835519.1|	98.246	3.66e-17	57	uncultured fungus	fungi	uncultured fungus
32bcbdde89ced9c99fbe0bf3cec3dbdc	gi|2259143938|emb|OW835519.1|	94.400	5.87e-45	125	uncultured fungus	fungi	uncultured fungus
08bd65fa79aad7b51e77600e376bbf39	gi|2259143938|emb|OW835519.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
3ffdeb61290112cbeda8d948646cd2b7	gi|2259143938|emb|OW835519.1|	88.095	1.29e-31	126	uncultured fungus	fungi	uncultured fungus
abdadacb125793a2e475d441da56bff1	gi|2259143938|emb|OW835519.1|	90.400	1.28e-36	125	uncultured fungus	fungi	uncultured fungus
e2dda6f28d648cfa4f1f2f20bda73467	gi|2259143938|emb|OW835519.1|	91.200	2.75e-38	125	uncultured fungus	fungi	uncultured fungus
1a6b105006b0bb26efa02d732257e2cf	gi|2259143938|emb|OW835519.1|	89.600	5.95e-35	125	uncultured fungus	fungi	uncultured fungus
c9a84a3bb1edb8cf058f75c7fc4d18a1	gi|2259143938|emb|OW835519.1|	88.800	2.77e-33	125	uncultured fungus	fungi	uncultured fungus
2a4d05aeaf897322ace46b057bbea841	gi|2259143759|emb|OW835388.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
b395cb22d16af73f0568445773c33576	gi|1678645903|ref|NC_042492.1|	90.909	7.98e-09	55	Chloropicon laureae	green algae	Chloropicon laureae
137834260c875b4fff9399b1a7776cb3	gi|2259389090|emb|OW836369.1|	86.905	2.20e-14	84	uncultured fungus	fungi	uncultured fungus
121852b3e6a61c023a5b6c3854dbbf69	gi|2259143938|emb|OW835519.1|	85.938	1.30e-26	128	uncultured fungus	fungi	uncultured fungus
b9a666a793158898ac5380a0d315c6e0	gi|1824664458|ref|NC_046495.1|	98.400	2.69e-53	125	Palmaria decipiens	red algae	Palmaria decipiens
b9a666a793158898ac5380a0d315c6e0	gi|1824664458|ref|NC_046495.1|	98.400	2.69e-53	125	Palmaria decipiens	red algae	Palmaria decipiens
953194b8c9e8ac180544f000f2a8ffe9	gi|1865474571|gb|MT136876.1|	98.400	2.69e-53	125	Rhodella violacea	red algae	Rhodella violacea
ef26c347437a574f0317fcb14adfe8bd	gi|1236512059|ref|NC_031176.2|	100.000	1.24e-56	125	Erythrotrichia carnea	red algae	Erythrotrichia carnea
ef26c347437a574f0317fcb14adfe8bd	gi|1236512059|ref|NC_031176.2|	100.000	1.24e-56	125	Erythrotrichia carnea	red algae	Erythrotrichia carnea
344c5ccf37695b94e349e1a15255ec9a	gi|1158627413|gb|KX013934.1|	100.000	1.24e-56	125	uncultured eukaryotic phytoplankton	eukaryotes	uncultured eukaryotic phytoplankton
d19f8438f6ff5d8ecd604c0958f9dd1b	gi|1030177972|ref|NC_030169.1|	100.000	1.24e-56	125	Cymbomonas tetramitiformis	green algae	Cymbomonas tetramitiformis
d19f8438f6ff5d8ecd604c0958f9dd1b	gi|1030177972|ref|NC_030169.1|	100.000	1.24e-56	125	Cymbomonas tetramitiformis	green algae	Cymbomonas tetramitiformis
a01f585246ccc3344fd78f499d1872a3	gi|815075642|emb|LN735377.3|	98.400	2.69e-53	125	Pyramimonas sp. RCC2500	green algae	Pyramimonas sp. RCC2500
e0c8daa080b8844562c815cca060b04f	gi|807046636|gb|KM256172.1|	95.327	2.75e-38	107	uncultured eukaryote	eukaryotes	uncultured eukaryote
57c1c23e81a7d83c34a0c201553aa4b1	gi|1220274499|gb|MF120266.1|	92.500	7.65e-39	120	Monotropa uniflora	eudicots	Monotropa uniflora
8014ceb05a6ae40762e1e885fd5abef2	gi|815075642|emb|LN735377.3|	97.600	1.25e-51	125	Pyramimonas sp. RCC2500	green algae	Pyramimonas sp. RCC2500
736cb7ba06df95975902ad36025e4644	gi|815075417|emb|LN735340.3|	98.374	3.48e-52	123	Pedinella sp. RCC2286_2	eukaryotes	Pedinella sp. RCC2286_2
24664f8bb860bca6a30650911270c22b	gi|2259389016|emb|OW836295.1|	99.200	5.79e-55	125	uncultured fungus	fungi	uncultured fungus
a253b4832689fc2128ce60acf594ca2f	gi|2280443316|dbj|AP026161.1|	100.000	1.24e-56	125	Fistulifera solaris	diatoms	Fistulifera solaris
cdb6d818539ebdfef58ede58fcead828	gi|2259165558|emb|OW835890.1|	90.476	1.28e-36	126	uncultured fungus	fungi	uncultured fungus
fad71fba0187657c18049562a7799c03	gi|2259493651|emb|OW836550.1|	84.615	2.83e-18	104	uncultured fungus	fungi	uncultured fungus
df5a7af35ac2480d8f88f0502e47c338	gi|2241131017|gb|ON561272.1|	87.719	1.34e-06	57	Trachelomonas intermedia var. spinalosa	euglenoids	Trachelomonas intermedia var. spinalosa
dbf680061741c3209b2b802692ebf803	gi|2241131017|gb|ON561272.1|	87.719	1.34e-06	57	Trachelomonas intermedia var. spinalosa	euglenoids	Trachelomonas intermedia var. spinalosa
03046e6dcb3cbda591ad0bcc3bc1844e	gi|2259392412|emb|OW837258.1|	83.200	1.31e-21	125	uncultured fungus	fungi	uncultured fungus
2c672e002fc9dbe430e5e0948c3edd0c	gi|2259390936|emb|OW837024.1|	82.400	2.19e-19	125	uncultured fungus	fungi	uncultured fungus
0ca39c9f2317e0bdd327affa7a1dcb82	gi|2259390936|emb|OW837024.1|	81.600	1.02e-17	125	uncultured fungus	fungi	uncultured fungus
a50da0ecdef91f6d00555e6e6ea95d05	gi|1815521097|gb|MN181444.1|	86.992	7.76e-29	123	Ectocarpus siliculosus	brown algae	Ectocarpus siliculosus
91d6abfc5ce1b377ced625e010de1025	gi|2259393470|emb|OW837412.1|	91.667	3.69e-12	60	uncultured fungus	fungi	uncultured fungus
4862a4a6e99b253850d8275838fde120	gi|2259390343|emb|OW836852.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
a0048edcd7fbefb79656bec6fb62a0b6	gi|1815521097|gb|MN181444.1|	91.935	7.65e-39	124	Ectocarpus siliculosus	brown algae	Ectocarpus siliculosus
7211420c72318f8d8e2c29ae74344dca	gi|2259389120|emb|OW836399.1|	98.400	2.69e-53	125	uncultured fungus	fungi	uncultured fungus
796153d3d9c962efbd93d2dec72aeb5d	gi|2259146577|emb|OW835678.1|	97.600	1.25e-51	125	uncultured fungus	fungi	uncultured fungus
6a2fa877002e32d5807bfba283e2fe67	gi|2259146577|emb|OW835678.1|	95.200	1.26e-46	125	uncultured fungus	fungi	uncultured fungus
fa89cd8c8f381c1f5aabc5cc40b20916	gi|2259389120|emb|OW836399.1|	95.161	4.54e-46	124	uncultured fungus	fungi	uncultured fungus
3c1ed62de2cf8d7e96b50d30d117ae0d	gi|1808810808|gb|MT062484.1|	87.500	4.80e-06	56	Sarcocystidae sp.	apicomplexans	Sarcocystidae sp.
d69a1d1fb4aa4ad013ca50bce31be388	gi|410060980|gb|JX174058.1|	94.690	5.91e-40	113	uncultured Cymbella	diatoms	uncultured Cymbella
0fa0ef0a8e429b0bd0acc482dbd3c218	gi|1761192551|gb|CP044614.1|	90.400	1.28e-36	125	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
baa5b73b62bdb26b630709788c151bd1	gi|2259392238|emb|OW837161.1|	96.800	5.83e-50	125	uncultured fungus	fungi	uncultured fungus
309baedd10a30890a2179f744238aad8	gi|926657240|dbj|LC000744.1|	95.200	1.26e-46	125	Lucina environmental sample	bivalves	Lucina environmental sample
236bb1e37dc92c44d0435edc8b336f39	gi|2259492646|emb|OW835169.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
3626ce223ede5f44acf3ef3ab6cfe7e1	gi|815075962|emb|LN735469.3|	91.200	2.75e-38	125	Lepidodinium sp. RCC854	dinoflagellates	Lepidodinium sp. RCC854
e5be1ebcf6a6a06195aee365629529e0	gi|815075962|emb|LN735469.3|	92.000	5.91e-40	125	Lepidodinium sp. RCC854	dinoflagellates	Lepidodinium sp. RCC854
d80b88b04f1487c5e108b2c0edf5a9e7	gi|1833621802|emb|LR792838.1|	90.400	1.28e-36	125	Digitaria exilis	monocots	Digitaria exilis
d80b88b04f1487c5e108b2c0edf5a9e7	gi|1833621802|emb|LR792838.1|	90.400	1.28e-36	125	Digitaria exilis	monocots	Digitaria exilis
d80b88b04f1487c5e108b2c0edf5a9e7	gi|1833621802|emb|LR792838.1|	90.400	1.28e-36	125	Digitaria exilis	monocots	Digitaria exilis
d80b88b04f1487c5e108b2c0edf5a9e7	gi|1833621802|emb|LR792838.1|	90.400	1.28e-36	125	Digitaria exilis	monocots	Digitaria exilis
d80b88b04f1487c5e108b2c0edf5a9e7	gi|1833621802|emb|LR792838.1|	90.400	1.28e-36	125	Digitaria exilis	monocots	Digitaria exilis
d80b88b04f1487c5e108b2c0edf5a9e7	gi|1833621802|emb|LR792838.1|	90.400	1.28e-36	125	Digitaria exilis	monocots	Digitaria exilis
d80b88b04f1487c5e108b2c0edf5a9e7	gi|1833621802|emb|LR792838.1|	90.400	1.28e-36	125	Digitaria exilis	monocots	Digitaria exilis
b65fd277ed5a4c52af3d3888a53c5975	gi|2259390298|emb|OW836809.1|	94.400	5.87e-45	125	uncultured fungus	fungi	uncultured fungus
08ba6b63ab0a1f60deff599b58b5257c	gi|410060980|gb|JX174058.1|	90.400	1.28e-36	125	uncultured Cymbella	diatoms	uncultured Cymbella
e4b3c4fae1510d037a54d094e4258e02	gi|2259493903|emb|OW836685.1|	92.000	5.91e-40	125	uncultured fungus	fungi	uncultured fungus
9f116b53bbe07daf0af26f1dda5a371e	gi|2259493168|emb|OW836098.1|	91.200	2.75e-38	125	uncultured fungus	fungi	uncultured fungus
d72118aff615ad74f31b0c1fcd57c5df	gi|1158627378|gb|KX013899.1|	86.022	4.74e-16	93	uncultured eukaryotic phytoplankton	eukaryotes	uncultured eukaryotic phytoplankton
3c9e2abd5040d3d96bb1a72c44adac3f	gi|51557097|gb|AY702258.1|	94.400	5.87e-45	125	Ustilago maydis	smut fungi	Ustilago maydis
bf7b0273de157a241c77351f5818ea38	gi|501299653|dbj|AK418307.1|	93.600	2.73e-43	125	Riptortus pedestris	bugs	Riptortus pedestris
39e83adfb7b8a2a83956772574506228	gi|501299653|dbj|AK418307.1|	94.400	5.87e-45	125	Riptortus pedestris	bugs	Riptortus pedestris
63a628ec5ef3decb4f7eebb1e9528988	gi|2259165558|emb|OW835890.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
5c6f2e0d95c6684a0461976bf7b67cb2	gi|2259165558|emb|OW835890.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
4e864d2413a5915229c6a2408a2242ec	gi|501299653|dbj|AK418307.1|	95.200	1.26e-46	125	Riptortus pedestris	bugs	Riptortus pedestris
d55eb802c2b31f836b90e98ee391e867	gi|815075962|emb|LN735469.3|	92.800	1.27e-41	125	Lepidodinium sp. RCC854	dinoflagellates	Lepidodinium sp. RCC854
8e4ab9d9b5c69c212face68ef993de5c	gi|2259165558|emb|OW835890.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
66933908a7cb53256c5a87aa34d5a752	gi|926657240|dbj|LC000744.1|	93.600	2.73e-43	125	Lucina environmental sample	bivalves	Lucina environmental sample
c8c3af0fe58be0fb94d0cb679cfb1689	gi|410060980|gb|JX174058.1|	91.200	2.75e-38	125	uncultured Cymbella	diatoms	uncultured Cymbella
31f6c4a60079396f4a49586e195232c6	gi|410060980|gb|JX174058.1|	92.000	5.91e-40	125	uncultured Cymbella	diatoms	uncultured Cymbella
2c3f7763b14098202a517793bb0ea9ef	gi|410060980|gb|JX174058.1|	92.800	1.27e-41	125	uncultured Cymbella	diatoms	uncultured Cymbella
5385f54c3dbf8e806dc591438d14932c	gi|17104837|gb|AF346426.1|	92.000	5.91e-40	125	Morchella esculenta	ascomycete fungi	morel
581e0e497620dfa3abb9d33e577df7d9	gi|2259493217|emb|OW836147.1|	95.575	1.27e-41	113	uncultured fungus	fungi	uncultured fungus
e148bff2744128a5d6c40ad7f943e105	gi|815075962|emb|LN735469.3|	96.154	2.75e-38	104	Lepidodinium sp. RCC854	dinoflagellates	Lepidodinium sp. RCC854
4be2a7c2eb37901dfc1e48f0fb046b5b	gi|815075962|emb|LN735469.3|	96.800	5.83e-50	125	Lepidodinium sp. RCC854	dinoflagellates	Lepidodinium sp. RCC854
b019081516316c978fb854620e638d2c	gi|410060980|gb|JX174058.1|	92.126	5.91e-40	127	uncultured Cymbella	diatoms	uncultured Cymbella
74a11a7b69719b08d7b36a0145fa6e24	gi|410060980|gb|JX174058.1|	94.400	5.87e-45	125	uncultured Cymbella	diatoms	uncultured Cymbella
7df82f41695fa5f7975e72b6ca4deee5	gi|815075962|emb|LN735469.3|	93.600	2.73e-43	125	Lepidodinium sp. RCC854	dinoflagellates	Lepidodinium sp. RCC854
6e3b2debf6ccaa721c46d0e93ac2676e	gi|2259143745|emb|OW835374.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
033cf49c129ee0158afc0ec5a3883c59	gi|2259165558|emb|OW835890.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
068ac5a45673206d9e87d98be41447d5	gi|501299653|dbj|AK418307.1|	94.400	5.87e-45	125	Riptortus pedestris	bugs	Riptortus pedestris
579d5a3e1ce0b02240edb34525527d14	gi|2259492676|emb|OW835199.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
f52b99e8104a6504eacf69fa52015baf	gi|501299653|dbj|AK418307.1|	91.200	2.75e-38	125	Riptortus pedestris	bugs	Riptortus pedestris
94a4d22f69c351d9b76b769be3720e0a	gi|410060980|gb|JX174058.1|	93.805	2.75e-38	113	uncultured Cymbella	diatoms	uncultured Cymbella
f98c66fdb873cac5eb9066e7405dd3aa	gi|2259492676|emb|OW835199.1|	93.496	3.53e-42	123	uncultured fungus	fungi	uncultured fungus
91eb553e3e191718766f7f12d2bf11c8	gi|2259143737|emb|OW835366.1|	88.800	2.77e-33	125	uncultured fungus	fungi	uncultured fungus
a2c04272739722f0a702f04080531fb3	gi|295494785|gb|GU992443.1|	86.400	2.79e-28	125	uncultured Acanthamoeba	eukaryotes	uncultured Acanthamoeba
3effe4ebd18162fce58e1a859c4e44ce	gi|295494785|gb|GU992443.1|	88.000	1.29e-31	125	uncultured Acanthamoeba	eukaryotes	uncultured Acanthamoeba
81b30b55b2acbabd837840a75feb51ff	gi|295494785|gb|GU992443.1|	84.921	6.04e-25	126	uncultured Acanthamoeba	eukaryotes	uncultured Acanthamoeba
bcc8a0f8d8eaae67a4252295d001d90c	gi|2259143737|emb|OW835366.1|	84.800	6.04e-25	125	uncultured fungus	fungi	uncultured fungus
fd206cd68d8824c6fb3ed10105519e0d	gi|2259143737|emb|OW835366.1|	90.400	1.28e-36	125	uncultured fungus	fungi	uncultured fungus
7ab646df13df45e8aa9a5523547211d4	gi|2259143737|emb|OW835366.1|	86.400	2.79e-28	125	uncultured fungus	fungi	uncultured fungus
91f2706756746dfeca490e503705848e	gi|2259143737|emb|OW835366.1|	89.600	5.95e-35	125	uncultured fungus	fungi	uncultured fungus
20610bb25bbcbcdaf8c70e821b5e2fb3	gi|2259143737|emb|OW835366.1|	94.400	5.87e-45	125	uncultured fungus	fungi	uncultured fungus
34bb749fc71d549e92775ec972fb9714	gi|2259143737|emb|OW835366.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
28fc41274e33e68085e3d0ed3c086190	gi|2259143737|emb|OW835366.1|	88.800	2.77e-33	125	uncultured fungus	fungi	uncultured fungus
6dff766c7c161d96f826f02073cbd788	gi|926657248|dbj|LC000752.1|	89.320	4.67e-26	103	Olavius environmental sample	segmented worms	Olavius environmental sample
74cf49d980d251f14ec709235677f64e	gi|2259143737|emb|OW835366.1|	91.200	2.75e-38	125	uncultured fungus	fungi	uncultured fungus
e21effc1c65fe7baaeffffb639ff1a31	gi|2314983520|ref|NC_066976.1|	100.000	1.24e-56	125	Eutreptiella eupharyngea	euglenoids	Eutreptiella eupharyngea
e21effc1c65fe7baaeffffb639ff1a31	gi|2314983520|ref|NC_066976.1|	100.000	1.24e-56	125	Eutreptiella eupharyngea	euglenoids	Eutreptiella eupharyngea
c4498f63a698b658db9503e34282f7ff	gi|2259146982|emb|OW835881.1|	97.600	1.25e-51	125	uncultured fungus	fungi	uncultured fungus
6e2022eebfe3f59f3f1ebd282fa287e3	gi|347664681|gb|JN679075.1|	93.600	2.73e-43	125	uncultured Trachelomonas	euglenoids	uncultured Trachelomonas
021674dd18b78b627e15e54b317bf13d	gi|2259146982|emb|OW835881.1|	95.200	1.26e-46	125	uncultured fungus	fungi	uncultured fungus
0bf820086a5b54322dc821eeeb41cf2e	gi|2259393506|emb|OW837448.1|	88.800	2.77e-33	125	uncultured fungus	fungi	uncultured fungus
e5267887fb853ad4b6e3abc09c1cb0b1	gi|336111217|gb|JF488670.1|	82.301	1.32e-16	113	eukaryote SCGC AAA074-E07	eukaryotes	eukaryote SCGC AAA074-E07
09bf0cf65dae90e3bb9d2854143e638f	gi|2228968878|ref|NC_062671.1|	93.333	2.85e-13	60	Bidens tripartita	eudicots	Bidens tripartita
51ca059456c5024cbe69bd8831b87b8e	gi|2228968878|ref|NC_062671.1|	93.333	2.85e-13	60	Bidens tripartita	eudicots	Bidens tripartita
3dbc3235f830cc082c7300827711f4e0	gi|2228968878|ref|NC_062671.1|	94.643	2.85e-13	56	Bidens tripartita	eudicots	Bidens tripartita
b967606901cfd2857295c0c772b1fbc0	gi|2259143737|emb|OW835366.1|	89.600	5.95e-35	125	uncultured fungus	fungi	uncultured fungus
e47adbc03e1ea7f7a785ca72347d0cb8	gi|2228968878|ref|NC_062671.1|	94.643	2.85e-13	56	Bidens tripartita	eudicots	Bidens tripartita
f83cedf1e699d0b87ffc7394de0e6e53	gi|2228968878|ref|NC_062671.1|	94.643	2.85e-13	56	Bidens tripartita	eudicots	Bidens tripartita
52e2102c2d4e9a84ef06c6a790c07c7c	gi|2228968878|ref|NC_062671.1|	94.643	2.85e-13	56	Bidens tripartita	eudicots	Bidens tripartita
86e44f69a94457c9d775937b11d352cf	gi|2259143737|emb|OW835366.1|	92.982	1.28e-36	114	uncultured fungus	fungi	uncultured fungus
11462d61b00f3fbd595f7074f17bbc88	gi|2259143737|emb|OW835366.1|	89.381	2.16e-29	113	uncultured fungus	fungi	uncultured fungus
1a6a52bcd924fc2866bcb383842317c0	gi|815074613|emb|LN735195.2|	89.873	3.66e-17	79	Cyanophora paradoxa	eukaryotes	Cyanophora paradoxa
d1d19f93e43c17b3bf867d68c54f2bd8	gi|2259492598|emb|OW835121.1|	87.931	1.30e-26	116	uncultured fungus	fungi	uncultured fungus
4a0840f107223d35513c7f22a3d70310	gi|2259393440|emb|OW837382.1|	92.174	1.66e-35	115	uncultured fungus	fungi	uncultured fungus
40ccd25f16fa6ca72b5f618f1e7a4c36	gi|2259390345|emb|OW836854.1|	90.400	1.28e-36	125	uncultured fungus	fungi	uncultured fungus
d05c97c70b594efe0992c0e10da1b64c	gi|2259493901|emb|OW836684.1|	83.929	2.83e-18	112	uncultured fungus	fungi	uncultured fungus
43c4e216cce7ff75c8afb64b8b1ffc54	gi|2441893618|gb|OQ410975.1|	94.444	3.69e-12	54	Macrolophus pygmaeus	bugs	Macrolophus pygmaeus
48975bbf91743d86863737b34e2e84af	gi|2259143922|emb|OW835503.1|	88.496	2.79e-28	113	uncultured fungus	fungi	uncultured fungus
198f6fa1e744ffee540c6c362a50bbb8	gi|926657301|dbj|LC000805.1|	91.176	7.76e-29	102	Olavius environmental sample	segmented worms	Olavius environmental sample
3dd428043c54770a57601b609aea5a50	gi|2259492625|emb|OW835148.1|	89.320	1.68e-25	103	uncultured fungus	fungi	uncultured fungus
dfde85a34172d9855d7bb2671d2c6381	gi|2259146961|emb|OW835860.1|	83.465	1.31e-21	127	uncultured fungus	fungi	uncultured fungus
14c40f3ad1eee830793343dd3dbeefb5	gi|2259146961|emb|OW835860.1|	87.302	6.00e-30	126	uncultured fungus	fungi	uncultured fungus
7d8fa6e3bf72fa29800634ac4385f9e1	gi|410060980|gb|JX174058.1|	91.200	2.75e-38	125	uncultured Cymbella	diatoms	uncultured Cymbella
22b12213a352a05fc2fd21bb6c2edc7b	gi|691189712|gb|KM242645.1|	91.270	2.75e-38	126	Dicathais orbita	gastropods	Dicathais orbita
948e3812ab4aa2290ead3a58613ebec4	gi|410060980|gb|JX174058.1|	94.400	5.87e-45	125	uncultured Cymbella	diatoms	uncultured Cymbella
8048248c1250ba651d6347188b71dc0b	gi|2259394355|emb|OW837529.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
21b7097ba85584e1ad46c2b18677940b	gi|380705915|gb|JQ177983.1|	92.800	9.82e-43	125	uncultured Riftia sp.	tube worms	uncultured Riftia sp.
7ba3602414d63b87dd99de2a3d17ada8	gi|2259492676|emb|OW835199.1|	99.200	5.79e-55	125	uncultured fungus	fungi	uncultured fungus
668429ad61a9fe505db6054d1a8898f5	gi|691189712|gb|KM242645.1|	93.600	2.73e-43	125	Dicathais orbita	gastropods	Dicathais orbita
